sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
1471	0.896879077	0.896879077	0	0	0.2728143334	0.1810243428	0.8490578532	4.121291161
1472	0.8623473644	0.8623473644	0	0	0.2682982087	0.1928648949	0.8527356386	4.121327877
1473	0.8465910554	0.8465910554	0	0	0.2666867971	0.1979793608	0.8589283824	4.121718407
1474	0.8773345947	0.8773345947	0	0	0.2695963085	0.1916102618	0.862187326	4.121496677
1475	0.8876266479	0.8876266479	0	0	0.2761457264	0.1888646185	0.8680192232	4.12157774
1476	0.8591549993	0.8591549993	0	0	0.2766097784	0.1881072819	0.8684875965	4.121706009
1477	0.8338787556	0.8338787556	0	0	0.2736006379	0.2008793503	0.8635370135	4.121770382
1478	0.7973199487	0.7973199487	0	0	0.2689825296	0.2141298503	0.8581246734	4.121538639
1479	0.8411511183	0.8411511183	0	0	0.2732756138	0.1913425624	0.8558653593	4.121362209
1480	0.8335852623	0.8335852623	0	0	0.2715487182	0.198105678	0.8589831591	4.121404648
1481	0.820069015	0.820069015	0	0	0.2704461217	0.1871866882	0.8597887158	4.12157774
1482	0.8040401936	0.8040401936	0	0	0.2696371078	0.1908012778	0.8612163067	4.121497154
1483	0.7791080475	0.7791080475	0	0	0.2722597122	0.197788626	0.8670244813	4.121785164
1484	0.7808135152	0.7808135152	0	0	0.2745049596	0.1913129687	0.8681275249	4.122038841
1485	0.743706882	0.743706882	0	0	0.2700186968	0.2029862106	0.8604901433	4.12212801
1486	0.8094787598	0.8094787598	0	0	0.2754701972	0.1824891865	0.860227406	4.121670723
1487	0.7754180431	0.7754180431	0	0	0.2709972262	0.1972673982	0.8570990562	4.121338844
1488	0.7667915821	0.7667915821	0	0	0.2656915784	0.2056321353	0.8529269099	4.121340275
1489	0.7516091466	0.7516091466	0	0	0.2584032416	0.2062556893	0.8442695141	4.121488571
1490	0.721351862	0.721351862	0	0	0.2542433143	0.2123830914	0.84245646	4.12152338
1491	0.703571856	0.703571856	0	0	0.2559860647	0.2112936527	0.8436117768	4.121822357
1492	0.6933048964	0.6933048964	0	0	0.2591961324	0.2115778029	0.8491476774	4.122021675
1493	0.6725763679	0.6725763679	0	0	0.2534869015	0.2285837829	0.8373627663	4.122153759
1494	0.6613937616	0.6613937616	0	0	0.2469543517	0.23161529	0.8162398338	4.121702671
1495	0.6666624546	0.6666624546	0	0	0.244701907	0.2155222446	0.7999090552	4.121397972
1496	0.6458189487	0.6458189487	0	0	0.2390013635	0.2246424109	0.7901037931	4.121447086
1497	0.6427928209	0.6427928209	0	0	0.252727598	0.2165604979	0.836863935	4.121819496
1498	0.6809593439	0.6809593439	0	0	0.2613924444	0.2023300678	0.8481770754	4.121518135
1499	0.6866497993	0.6866497993	0	0	0.2656546831	0.1936600059	0.8496917486	4.121605873
1500	0.6599297523	0.6599297523	0	0	0.2649827302	0.1961254776	0.8484797478	4.121713638
1501	0.6195914149	0.6195914149	0	0	0.2626569271	0.2135935575	0.8461414576	4.121846676
1502	0.5708765388	0.5708765388	0	0	0.2551781833	0.2223732173	0.831745863	4.121570587
1503	0.5969067216	0.5969067216	0	0	0.2551467121	0.2016357183	0.8220406771	4.121362686
1504	0.6561232209	0.6561232209	0	0	0.2537693679	0.2074458897	0.821993053	4.121342182
1505	0.5985636711	0.5985636711	0	0	0.2566815913	0.1964208782	0.8334698677	4.121579647
1506	0.5791586637	0.5791586637	0	0	0.2593847513	0.1942141801	0.840568006	4.121543407
1507	0.5539428592	0.5539428592	0	0	0.2628048658	0.195751369	0.8464466333	4.121750832
1508	0.54116714	0.54116714	0	0	0.2636750638	0.1950792521	0.8459600806	4.122020245
1509	0.5222092867	0.5222092867	0	0	0.2617784142	0.2093507051	0.8434458375	4.122211933
1510	0.5084636211	0.5084636211	0	0	0.2595055401	0.2070394009	0.8381327391	4.121695518
1511	0.5659154058	0.5659154058	0	0	0.2628262937	0.188926667	0.8387173414	4.12138319
1512	0.5675156116	0.5675156116	0	0	0.2573325634	0.2019908726	0.8351626396	4.12138176
1513	0.5788701773	0.5788701773	0	0	0.2588991225	0.1962836087	0.8419926763	4.121562958
1514	0.5505142212	0.5505142212	0	0	0.2582264841	0.1882546693	0.8413722515	4.121601582
1515	0.5443570018	0.5443570018	0	0	0.2598656416	0.1888306886	0.8430831432	4.121865749
1516	0.5304711461	0.5304711461	0	0	0.260032475	0.1996743828	0.8439670801	4.122046471
1517	0.519869566	0.519869566	0	0	0.2607248127	0.2077201903	0.8433383703	4.122140884
1518	0.5128064156	0.5128064156	0	0	0.2544947565	0.2050373405	0.8263589144	4.121704578
1519	0.534609139	0.534609139	0	0	0.2527305186	0.195693329	0.817363441	4.121393681
1520	0.5184293389	0.5184293389	0	0	0.2540327907	0.2056876868	0.8301346302	4.121563435
1521	0.4981411099	0.4981411099	0	0	0.2492005676	0.2133888006	0.8306379914	4.121533394
1522	0.4987403452	0.4987403452	0	0	0.2546462417	0.2081231177	0.8420677185	4.121641159
1523	0.5348550081	0.5348550081	0	0	0.2608777285	0.2001060992	0.8466709852	4.121706009
1524	0.5146883726	0.5146883726	0	0	0.257851392	0.2094632536	0.8394980431	4.121816158
1525	0.5107022524	0.5107022524	0	0	0.2634118199	0.2018022239	0.8440800905	4.122020245
1526	0.4803150296	0.4803150296	0	0	0.2608981431	0.209630236	0.8401197791	4.121695042
1527	0.4954690337	0.4954690337	0	0	0.2590416968	0.1993570775	0.8314117193	4.121480465
1528	0.5037704706	0.5037704706	0	0	0.2576171458	0.2092299014	0.8363062739	4.121462345
1529	0.4701848626	0.4701848626	0	0	0.256844908	0.2028446496	0.8409515619	4.121609688
1530	0.4489750266	0.4489750266	0	0	0.2562533915	0.2047848403	0.8418873549	4.12163496
1531	0.4184963107	0.4184963107	0	0	0.2578527629	0.2054504603	0.8452268243	4.121920109
1532	0.3887369633	0.3887369633	0	0	0.2620502114	0.2017740756	0.8474566936	4.122275352
1533	0.3985475898	0.3985475898	0	0	0.2656639516	0.2095294297	0.851722002	4.122509956
1534	0.4259746969	0.4259746969	0	0	0.2702584565	0.1969397217	0.8540973663	4.122097969
1535	0.4454585612	0.4454585612	0	0	0.265727073	0.1933459938	0.8441234827	4.121539593
1536	0.4522505403	0.4522505403	0	0	0.260728687	0.2025645077	0.8399926424	4.121430397
1537	0.4460976124	0.4460976124	0	0	0.254778713	0.2205277234	0.8410342932	4.121377945
1538	0.4261069894	0.4261069894	0	0	0.2554031909	0.2268063277	0.8502259254	4.121587276
