sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
199	0.9665104747	0.9393395782	0.02717089653	0.5231122375	0.1002363041	0.9338052869	0.7800300121	4.013123512
200	0.9830886126	0.9428925514	0.04019606113	0.4866440296	0.1017660722	0.9206686616	0.7539598346	4.038938522
201	0.9407203197	0.9135055542	0.02721476555	0.5423292518	0.09561764449	0.9451749921	0.8065795898	4.032967567
202	0.896782577	0.8852582574	0.01152431965	0.5393516421	0.09736125916	0.9485276341	0.815043211	4.04391861
203	0.9124956727	0.8985016346	0.01399403811	0.5460984707	0.09733919799	0.951077044	0.8228912354	4.034687042
204	0.9168208838	0.9078119993	0.00900888443	0.5468026996	0.0986160785	0.9505887032	0.8242057562	4.017235279
205	0.94740206	0.9293438196	0.01805824041	0.5433697104	0.09991656244	0.9429451823	0.8053757548	3.990973711
206	0.9616841674	0.9394621849	0.02222198248	0.5419245958	0.1013378501	0.9266832471	0.7785614729	4.003111362
207	0.9594928026	0.9490854144	0.01040738821	0.5303025246	0.1031387225	0.9151665568	0.7612721324	4.012045383
208	0.9521746635	0.943682909	0.008491754532	0.4948495328	0.1072705016	0.9073767662	0.7449282408	4.044176579
209	0.9586585164	0.9473798871	0.0112786293	0.5412325263	0.1009388641	0.9268117547	0.7900186181	4.033642292
210	0.9798400402	0.9587794542	0.02106058598	0.5411402583	0.1000510529	0.9375813603	0.810113728	4.0427742
211	0.999676466	0.9661171436	0.03355932236	0.5429419875	0.09875808656	0.9408825636	0.8188225031	4.039865971
212	1.006129861	0.9812222719	0.02490758896	0.5424154401	0.09951744974	0.9431856275	0.8212335706	4.021051884
213	1.020568252	0.9952892065	0.0252790451	0.5371112227	0.09998480231	0.931453526	0.7958219647	3.997225523
214	1.007745981	0.9831121564	0.02463382483	0.5359377861	0.1014998183	0.9293054938	0.7886622548	4.003774166
215	0.9902217388	0.9824236631	0.007798075676	0.5257903934	0.1019751802	0.9235978127	0.7770081758	4.005398273
216	1.007380724	1.001354098	0.006026625633	0.488989085	0.1061180532	0.911904037	0.7546538115	4.037372112
217	0.9734902382	0.9620421529	0.01144808531	0.5371469259	0.1015341505	0.9342861176	0.8023539186	4.038400173
218	0.9859780669	0.9724199176	0.01355814934	0.5353301167	0.1003922969	0.9425061345	0.8174660206	4.045473099
219	0.9993611574	0.9809010625	0.01846009493	0.5356202722	0.1000405028	0.939163506	0.814075768	4.047986507
220	1.014809728	0.9926234484	0.0221862793	0.5350571871	0.1013549641	0.9388396144	0.8108931184	4.023023605
221	1.022989035	1.012127042	0.01086199284	0.5353799462	0.1011046246	0.9317044616	0.797645092	4.005268574
222	1.020348191	1.005017638	0.01533055305	0.5330356956	0.1038914174	0.9303536415	0.7921005487	4.010454178
223	1.016386151	1.002614141	0.0137720108	0.5216652751	0.1050713286	0.9222538471	0.7757045031	4.013419151
224	1.038478255	1.012352347	0.0261259079	0.4904855192	0.1065001115	0.9129545093	0.7545266151	4.038851738
225	0.9994822741	0.9784599543	0.02102231979	0.5443736315	0.1026713029	0.9355662465	0.799046278	4.034885883
226	0.9852750897	0.9797512293	0.005523860455	0.5408583879	0.1036694273	0.9437038898	0.8163712621	4.045798302
227	0.9568421245	0.953356266	0.00348585844	0.5491215587	0.1018797979	0.9409247041	0.8112388849	4.029714584
228	0.9574292302	0.9486680627	0.008761167526	0.5481187701	0.1027662158	0.9382381439	0.80745399	4.013061047
229	0.9785839319	0.9651364088	0.01344752312	0.543974936	0.1024470329	0.9297794104	0.791852653	3.999778271
230	0.9572115541	0.9473046064	0.009906947613	0.5436410308	0.1048585996	0.9247563481	0.7834701538	4.00619173
231	0.957595706	0.9588702917	-0.001274585724	0.535364449	0.1052497253	0.9132420421	0.7658942938	4.014994144
232	0.9708117247	0.9750825763	-0.004270851612	0.4979610145	0.1098792106	0.9002564549	0.7419545054	4.050143242
233	0.964292407	0.9596709013	0.004621505737	0.5424070358	0.1039139405	0.9216234088	0.788812995	4.040514469
234	0.9758269787	0.9635998011	0.01222717762	0.5421981812	0.1032864451	0.936267972	0.8132252693	4.048758984
235	0.9691814184	0.9529833198	0.01619809866	0.5447810292	0.1016130894	0.931966126	0.8115637898	4.040900707
236	0.9919617772	0.9693593383	0.02260243893	0.5450394154	0.1019511074	0.9297122955	0.8096308708	4.024712563
