sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
423	0.387765646	0.387765646	0	0	0.8145150542	0.7168527246	0.8385381103	1.093489289
424	0.3964239657	0.3964239657	0	0	0.8137947321	0.7162268758	0.837447226	1.09356308
425	0.419829607	0.419829607	0	0	0.8153920174	0.7173699141	0.8366690874	1.093598962
426	0.3935082853	0.3935082853	0	0	0.8216458559	0.7275776267	0.845695138	1.093489647
427	0.3650020659	0.3650020659	0	0	0.8249439001	0.7333708405	0.8504394293	1.093465924
428	0.3707909286	0.3707909286	0	0	0.8204826117	0.7275650501	0.8462399244	1.093433499
429	0.4155387878	0.4155387878	0	0	0.8135623932	0.7179332376	0.8382563591	1.093411326
430	0.4150196612	0.4150196612	0	0	0.8087065816	0.7108157277	0.8325214386	1.093341947
431	0.4048122168	0.4048122168	0	0	0.8104612231	0.7122161388	0.8341988921	1.093548298
432	0.3946632147	0.3946632147	0	0	0.813442409	0.7163121104	0.8376221657	1.09360373
433	0.42678532	0.42678532	0	0	0.8157263994	0.718349576	0.8380114436	1.09363389
434	0.4025047421	0.4025047421	0	0	0.8222527504	0.7285814285	0.84624511	1.093444228
435	0.3854853809	0.3854853809	0	0	0.8226569295	0.7309799194	0.849088192	1.093475819
436	0.3684520721	0.3684520721	0	0	0.8173826933	0.7250818014	0.8451853991	1.093430758
437	0.4154185355	0.4154185355	0	0	0.8119623065	0.7163825631	0.836971581	1.093428969
438	0.410626173	0.410626173	0	0	0.8043341637	0.7061930895	0.8295274377	1.09344852
439	0.3906160891	0.3906160891	0	0	0.8066307902	0.7083411217	0.8314338923	1.093550682
440	0.3670231998	0.3670231998	0	0	0.8038707972	0.7063016295	0.8306902647	1.093544841
441	0.391848892	0.391848892	0	0	0.8073441386	0.7102398276	0.8327981234	1.093612552
442	0.3928091824	0.3928091824	0	0	0.816032052	0.721762836	0.8412260413	1.093417168
443	0.405806303	0.405806303	0	0	0.8191688061	0.7258402109	0.8442030549	1.093406081
444	0.3917651474	0.3917651474	0	0	0.8156462312	0.7205295563	0.8406235576	1.093446493
445	0.4282191992	0.4282191992	0	0	0.8069796562	0.7089543343	0.8305547833	1.093437433
446	0.4288575351	0.4288575351	0	0	0.7999501824	0.6994994283	0.8232649565	1.093394995
447	0.448358953	0.448358953	0	0	0.7984124422	0.6980150938	0.8221849799	1.09348619
448	0.4180072546	0.4180072546	0	0	0.804479301	0.7055928707	0.8290346861	1.093569756
449	0.4193848968	0.4193848968	0	0	0.8084499836	0.7097824216	0.8311789632	1.093569636
450	0.4103006721	0.4103006721	0	0	0.8133407831	0.7174524665	0.8378074169	1.093428135
451	0.3844707012	0.3844707012	0	0	0.8187084198	0.7255759239	0.8444795012	1.09344995
452	0.3900693655	0.3900693655	0	0	0.814622879	0.7204463482	0.84087044	1.093500495
453	0.4075014591	0.4075014591	0	0	0.8041985035	0.7074494958	0.830250144	1.093401909
454	0.4503028989	0.4503028989	0	0	0.7927113771	0.6925920248	0.8168116808	1.093430161
455	0.4444029629	0.4444029629	0	0	0.7927935719	0.6924351454	0.8173193932	1.093533516
456	0.4194360971	0.4194360971	0	0	0.8001602888	0.7010883093	0.8257071376	1.093589187
457	0.4195176661	0.4195176661	0	0	0.8047164679	0.7062287331	0.828956902	1.093588829
458	0.4191522002	0.4191522002	0	0	0.8106457591	0.7156998515	0.836742878	1.093518019
459	0.4177112579	0.4177112579	0	0	0.8161463737	0.7225310802	0.842353344	1.093553305
460	0.4052568972	0.4052568972	0	0	0.8116671443	0.7181179523	0.8399127126	1.093560815
461	0.4478232861	0.4478232861	0	0	0.8049073815	0.7086666226	0.8306457996	1.093509197
462	0.4679366648	0.4679366648	0	0	0.7934536934	0.6946776509	0.8198476434	1.093497992
463	0.4716606736	0.4716606736	0	0	0.7963743806	0.6969135404	0.8217859864	1.093555331
464	0.4186560214	0.4186560214	0	0	0.8019365668	0.7034510374	0.8281708956	1.093583465
465	0.4167771041	0.4167771041	0	0	0.8043817878	0.70758605	0.8316223621	1.09361589
