sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
414	0.3975792825	0.3975792825	0	0	0	0.9593486786	0.8437461853	4.120872974
415	0.4103778601	0.4103778601	0	0	0	0.9569582939	0.8373960853	4.120924473
416	0.4099186361	0.4099186361	0	0	0	0.9559196234	0.8372864723	4.120821953
417	0.407977879	0.407977879	0	0	0	0.9593147039	0.8452911377	4.120922565
418	0.4278181195	0.4278181195	0	0	0	0.9633564949	0.8556786776	4.121058464
419	0.432289809	0.432289809	0	0	0	0.9645785093	0.8602369428	4.121091843
420	0.4339743555	0.4339743555	0	0	0	0.9640029073	0.8586956263	4.121125221
421	0.4167443216	0.4167443216	0	0	0	0.9622051716	0.8536813855	4.121242523
422	0.372272253	0.372272253	0	0	0	0.9567790031	0.8379844427	4.120966434
423	0.3768543899	0.3768543899	0	0	0	0.9565941095	0.8358271718	4.120983124
424	0.3850853443	0.3850853443	0	0	0	0.9564912915	0.8379538655	4.120968342
425	0.3998690248	0.3998690248	0	0	0	0.9526578188	0.8294075727	4.120894909
426	0.3992988169	0.3992988169	0	0	0	0.9597766399	0.8458739519	4.121080399
427	0.3933904767	0.3933904767	0	0	0	0.9637917876	0.8578269482	4.121101856
428	0.3923517466	0.3923517466	0	0	0	0.9643670917	0.8584980965	4.121434689
429	0.3829986453	0.3829986453	0	0	0	0.9637112617	0.8550823927	4.121524811
430	0.3785623014	0.3785623014	0	0	0	0.9581904411	0.8394343257	4.120980263
431	0.3730159998	0.3730159998	0	0	0	0.9553275108	0.8319516778	4.120959759
432	0.382183075	0.382183075	0	0	0	0.957651794	0.8406180143	4.121060371
433	0.3906798661	0.3906798661	0	0	0	0.9554516077	0.834980011	4.120990276
434	0.4000152349	0.4000152349	0	0	0	0.9616553783	0.8507579565	4.121237278
435	0.3751142621	0.3751142621	0	0	0	0.9636105895	0.85645473	4.121455193
436	0.378878653	0.378878653	0	0	0	0.9635157585	0.8558569551	4.121533394
437	0.3879297674	0.3879297674	0	0	0	0.9613713026	0.8488978148	4.121315002
438	0.3781093955	0.3781093955	0	0	0	0.9583450556	0.8383967876	4.120778561
439	0.3802123666	0.3802123666	0	0	0	0.9544696808	0.829169333	4.120999336
440	0.3690550923	0.3690550923	0	0	0	0.9527087212	0.8268461823	4.120918751
